id_str,tweet_url,created_at,text,lang,retweet_count,screen_name,hashtags,query,in_reply_to_screen_name,in_reply_to_status_id,user_mention,url,lat,lng,media
378993238012882944,https://twitter.com/CindeexO_/status/378993238012882944,2013-09-14 21:26:43+00:00,#Yolo “@ayoo_valentinaa: Just saw a grown ass man with a care bear tshirt on”,en,0,CindeexO_,Yolo,lang:en #yolo,ayoo_valentinaa,378990555600277504,ayoo_valentinaa,,,,
378993185399119872,https://twitter.com/mikielagutu/status/378993185399119872,2013-09-14 21:26:31+00:00,falling in the bath because you're too drunk #yolo #CarpeDiem,en,0,mikielagutu,yolo,lang:en #yolo,,,,,,,
378993164767354880,https://twitter.com/PatMcHippie/status/378993164767354880,2013-09-14 21:26:26+00:00,@poopoohed69 LOLOLOLOL two months? Fucking poser. Thirteen years beeeeeeiiiitch! I am 154 months better than you. #SMD #MeatIsMurder #YOLO,en,0,PatMcHippie,SMD,lang:en #yolo,poopoohed69,378986081229611009,poopoohed69,,,,
378993164297568257,https://twitter.com/Nuui2/status/378993164297568257,2013-09-14 21:26:26+00:00,"RT @YipiYaHey: OH, DIOS MÍO, PERO QUE #SEXY ERES.
#gorgeous #hot #canine #pink #lovinglife #yolo #handsome #arsa #grasia #ole #wof http://t…",en,1,Nuui2,SEXY,lang:en #yolo,,,YipiYaHey,,,,
378993155276013568,https://twitter.com/natalieee_kay/status/378993155276013568,2013-09-14 21:26:24+00:00,"Literally just walked into urec, swiped my card, went into the locker room and peed, swiped my card out, and left. #dignity #yolo",en,0,natalieee_kay,dignity,lang:en #yolo,,,,,,,
378993135197908992,https://twitter.com/dior_noir/status/378993135197908992,2013-09-14 21:26:19+00:00,#kawaii #japan #london night out woo #swag #yolo #cute #hot #bitch #clubbing http://t.co/aWl2bRfaut,en,0,dior_noir,kawaii,lang:en #yolo,,,,http://instagram.com/p/eQX3QpCcYE/,,,
378993103707070464,https://twitter.com/alidon0hue/status/378993103707070464,2013-09-14 21:26:11+00:00,I'm under the influence of @lizpelly -- I'm going to start being an active twitter user. #yolo,en,0,alidon0hue,yolo,lang:en #yolo,,,lizpelly,,,,
378993066662567936,https://twitter.com/TDL91/status/378993066662567936,2013-09-14 21:26:03+00:00,"@Evans2891 No I'm in my house, and ye we're going to town #andwhat #yolo #jel",en,0,TDL91,andwhat,lang:en #yolo,Evans2891,378992613623615488,Evans2891,,,,
378993056344977408,https://twitter.com/BISoftwareNews/status/378993056344977408,2013-09-14 21:26:00+00:00,"Stumped on #YOLO, #SMH and #GOML? You may need a refresher on Internet slang! http://t.co/olAFo6awjz",en,0,BISoftwareNews,YOLO,lang:en #yolo,,,,http://bit.ly/18ljno8,,,
378993052229967872,https://twitter.com/clairehejna/status/378993052229967872,2013-09-14 21:25:59+00:00,my dad forgot to pick me up from dance. currently walking through Riverside in my dance clothes #yolo #thanksmike,en,0,clairehejna,yolo,lang:en #yolo,,,,,,,
378993002682675202,https://twitter.com/EricSouz18/status/378993002682675202,2013-09-14 21:25:47+00:00,Just texted Maggie's mom telling her she has big tits #yolo,en,0,EricSouz18,yolo,lang:en #yolo,,,,,,,
378992957158096896,https://twitter.com/JustNaby_/status/378992957158096896,2013-09-14 21:25:36+00:00,@blu_jewl @MissGesti lmfao smh sooo wat #yolo,en,0,JustNaby_,yolo,lang:en #yolo,blu_jewl,378992627154432000,blu_jewl,,,,
378992956986122240,https://twitter.com/jasonhirsch5/status/378992956986122240,2013-09-14 21:25:36+00:00,Selfie Saturday but no selfie #yolo,en,0,jasonhirsch5,yolo,lang:en #yolo,,,,,,,
378992924756680704,https://twitter.com/micah_leach/status/378992924756680704,2013-09-14 21:25:29+00:00,Watching Bring it On✌ #YOLO,en,0,micah_leach,YOLO,lang:en #yolo,,,,,,,
378992910466678784,https://twitter.com/audreycrichton/status/378992910466678784,2013-09-14 21:25:25+00:00,Dying my hair before homecoming ✌ #yolo,en,0,audreycrichton,yolo,lang:en #yolo,,,,,,,
378992907044544512,https://twitter.com/julia_mccoy90/status/378992907044544512,2013-09-14 21:25:25+00:00,my mom has a specific purse she uses to smuggle food and water into the movie theatre #yolo #criminalstatus,en,0,julia_mccoy90,yolo,lang:en #yolo,,,,,,,
378992832939577344,https://twitter.com/astriiD_isLas/status/378992832939577344,2013-09-14 21:25:07+00:00,#family #instapic #love #life #instafun #crazy #brother #YOLO #Lalala #sister #friends #always… http://t.co/PbcahzFLKz,en,0,astriiD_isLas,family,lang:en #yolo,,,,http://instagram.com/p/eQXbJYMyh4/,,,
378992768615337985,https://twitter.com/sourgrapes__/status/378992768615337985,2013-09-14 21:24:52+00:00,Hahaha cooler surfing is my new favorite activity #yolo,en,0,sourgrapes__,yolo,lang:en #yolo,,,,,,,
378992761690947584,https://twitter.com/wrestledabear_/status/378992761690947584,2013-09-14 21:24:50+00:00,#GonnaMakeAnInstagram #YOLO,en,0,wrestledabear_,GonnaMakeAnInstagram,lang:en #yolo,,,,,,,
378992748600504320,https://twitter.com/lordrosie/status/378992748600504320,2013-09-14 21:24:47+00:00,RT @b0ringtweets: We made it to the weekend guys. I'm listening to heavy metal to celebrate #YOLO #sillysausages http://t.co/nZDmFJJbyt,en,179,lordrosie,YOLO,lang:en #yolo,,,b0ringtweets,,,,https://pbs.twimg.com/media/BUDe2ItIgAAaXzz.jpg
378992736957124608,https://twitter.com/AmauryOrtaM/status/378992736957124608,2013-09-14 21:24:44+00:00,Last Night! #friday #friends #mezcal #fun #iloveit #night #party #drinks #yolo #lol http://t.co/siagUYdEyL,en,0,AmauryOrtaM,friday,lang:en #yolo,,,,http://instagram.com/p/eQXzSGg_S_/,,,
378992718686728192,https://twitter.com/AthenaGenevieve/status/378992718686728192,2013-09-14 21:24:40+00:00,I don't know why there is a car parked on my neighbour's lawn. #yolo? http://t.co/ELWGgOjMrx,en,0,AthenaGenevieve,yolo,lang:en #yolo,,,,http://instagram.com/p/eQXuo2CmHE/,,,
378992718133075968,https://twitter.com/gabsies23/status/378992718133075968,2013-09-14 21:24:40+00:00,Tailgating next to a portapotty #yolo 🚽,en,0,gabsies23,yolo,lang:en #yolo,,,,,,,
378992644300734464,https://twitter.com/thejOeCD/status/378992644300734464,2013-09-14 21:24:22+00:00,Crested Charity. #YOLO http://t.co/ovinPC1htX,en,0,thejOeCD,YOLO,lang:en #yolo,,,,http://instagram.com/p/eQXwwqQvTj/,,,
378992502386073600,https://twitter.com/Bkuzzyy/status/378992502386073600,2013-09-14 21:23:48+00:00,@HayleyHimes #yolo #swag #slut were soo classy it's unreal,en,0,Bkuzzyy,yolo,lang:en #yolo,HayleyHimes,378991871189475328,HayleyHimes,,,,
378992498330578945,https://twitter.com/SheyGa09/status/378992498330578945,2013-09-14 21:23:47+00:00,"Gonna do the Great North Run tomorrow with no training.

#YOLO #Ingat",en,0,SheyGa09,YOLO,lang:en #yolo,,,,,,,
378992492588191745,https://twitter.com/HannahX2/status/378992492588191745,2013-09-14 21:23:46+00:00,I can't get the day off work for a family member's engagement :( so annoyed. #yolo #callinsick?,en,0,HannahX2,yolo,lang:en #yolo,,,,,,,
378992478809890816,https://twitter.com/YipiYaHey/status/378992478809890816,2013-09-14 21:23:43+00:00,"OH, DIOS MÍO, PERO QUE #SEXY ERES.
#gorgeous #hot #canine #pink #lovinglife #yolo #handsome #arsa #grasia #ole #wof http://t.co/duUNIuHUDJ",en,1,YipiYaHey,SEXY,lang:en #yolo,,,,,,,https://pbs.twimg.com/media/BUJzpsiCIAEiS4s.png
378992436032585728,https://twitter.com/TheBrand_/status/378992436032585728,2013-09-14 21:23:32+00:00,RT @Omar_Mirghani: @Yas249 irja3 li Lil waynne and 2 chaaainz and leavethem deceased legends alone niggaz like you be like #swag #Yolo #ymc…,en,1,TheBrand_,swag,lang:en #yolo,,,Omar_Mirghani,,,,
378992380730281984,https://twitter.com/jojoisnotanerd/status/378992380730281984,2013-09-14 21:23:19+00:00,People are living their lives and i'm just here studying #Chemistry. #SHIT #fail #yolo,en,0,jojoisnotanerd,Chemistry,lang:en #yolo,,,,,,,
378992378553462784,https://twitter.com/theatreasian/status/378992378553462784,2013-09-14 21:23:19+00:00,Swagging these hoes #yolo,en,0,theatreasian,yolo,lang:en #yolo,,,,,32.9125155,-97.1228174,
378992337609052160,https://twitter.com/lofthouse1982/status/378992337609052160,2013-09-14 21:23:09+00:00,@ChloeHowl this hangover was totally worth it #YOLO,en,0,lofthouse1982,YOLO,lang:en #yolo,ChloeHowl,378991794165653504,ChloeHowl,,,,
378992328779657216,https://twitter.com/GregIsAHoMan/status/378992328779657216,2013-09-14 21:23:07+00:00,#NearDeathExperiences #Yolo But for real doe,en,1,GregIsAHoMan,NearDeathExperiences,lang:en #yolo,,,,,,,
378992304083976192,https://twitter.com/Hugo_DTA/status/378992304083976192,2013-09-14 21:23:01+00:00,RT @nwohashtag: RT: [OpenyoureEyes] #illuminati #killuminati #nwo #newworldorder #wakeup #sheep #war #yolo #bieber #freedom #picoftheday… .…,en,1,Hugo_DTA,illuminati,lang:en #yolo,,,nwohashtag,,,,
378992218557923328,https://twitter.com/Josh_Emmott/status/378992218557923328,2013-09-14 21:22:40+00:00,Just got changed on a bus #yolo,en,0,Josh_Emmott,yolo,lang:en #yolo,,,,,,,
378992208776417280,https://twitter.com/Yaridesantos/status/378992208776417280,2013-09-14 21:22:38+00:00,Old ladies are feisty af just chill #yolo,en,0,Yaridesantos,yolo,lang:en #yolo,,,,,,,
378992134613118976,https://twitter.com/johnsoadam/status/378992134613118976,2013-09-14 21:22:20+00:00,"RT @JustinNRhodes: The vols don't have to worry about the targeting rule, because they can't make a tackle. #yolo",en,0,johnsoadam,yolo,lang:en #yolo,,,JustinNRhodes,,,,
378992113549332480,https://twitter.com/LMcClurkin/status/378992113549332480,2013-09-14 21:22:15+00:00,@BronaghK I'm defo game! Just havta get a good match to watch 😁 beer beer an more beer! 🙈 #yolo,en,0,LMcClurkin,yolo,lang:en #yolo,BronaghK,378991567287369728,BronaghK,,,,
378992091709595648,https://twitter.com/Mel_Tennant/status/378992091709595648,2013-09-14 21:22:10+00:00,RT @swaggybible: sometimes i cringe alone at home at the fact that i watch disney films and then i remember i dont give a shit #yolo,en,1,Mel_Tennant,yolo,lang:en #yolo,,,swaggybible,,,,
378992090673184768,https://twitter.com/ParisEsther/status/378992090673184768,2013-09-14 21:22:10+00:00,Wake up. Drink coffee. Tweet shit. Live your life. #deepthoughts #yolo,en,0,ParisEsther,deepthoughts,lang:en #yolo,,,,,,,
378992086223454208,https://twitter.com/Omar_Mirghani/status/378992086223454208,2013-09-14 21:22:09+00:00,@Yas249 irja3 li Lil waynne and 2 chaaainz and leavethem deceased legends alone niggaz like you be like #swag #Yolo #ymcmb SMH,en,1,Omar_Mirghani,swag,lang:en #yolo,Yas249,,Yas249,,,,
378991840227500032,https://twitter.com/dan_pena/status/378991840227500032,2013-09-14 21:21:10+00:00,Making dinner plans with #gerardbutler. #saturdaynight  #plans #food #hungry #yolo https://t.co/sgVbRLlXF4,en,0,dan_pena,gerardbutler,lang:en #yolo,,,,https://vine.co/v/hnvWApv5Fpb,,,
378991828848373760,https://twitter.com/Milly_Ainsworth/status/378991828848373760,2013-09-14 21:21:07+00:00,@Flo_Hor loving the drunken phone call #onthelash #safemate #swag #yolo,en,0,Milly_Ainsworth,onthelash,lang:en #yolo,Flo_Hor,,Flo_Hor,,,,
378991789413113856,https://twitter.com/Melissa_H_Smith/status/378991789413113856,2013-09-14 21:20:58+00:00,@AcaciaBrinley share it anyway . #yolo #sweg,en,0,Melissa_H_Smith,yolo,lang:en #yolo,AcaciaBrinley,378990403405348865,AcaciaBrinley,,,,
378991766734909442,https://twitter.com/Jillehbean17/status/378991766734909442,2013-09-14 21:20:53+00:00,yep u know it #swag #on #you #love #ok #Yolo #car raycharles286 amen http://t.co/Nqu0fZ4nxT,en,0,Jillehbean17,swag,lang:en #yolo,,,,http://instagram.com/p/eQWNU_J3DN/,,,
378991735801905152,https://twitter.com/LifeBeforeWork/status/378991735801905152,2013-09-14 21:20:45+00:00,"This was our most popular video last month with 12,000 views! WOW --&gt; http://t.co/upqFuOP6FQ #FullMoonParty #YOLO #Thailand #Backpacking",en,3,LifeBeforeWork,FullMoonParty,lang:en #yolo,,,,http://ow.ly/ozyVu,,,
378991704214618112,https://twitter.com/TracyWithers290/status/378991704214618112,2013-09-14 21:20:38+00:00,#onelifeliveit #yolo!!!! #threeamigos #lovinglife #instafit #igdaily #potd #crunk!! http://t.co/LrxpD3FrLc,en,0,TracyWithers290,onelifeliveit,lang:en #yolo,,,,http://instagram.com/p/eQXTJVtLHS/,,,
378991693330395136,https://twitter.com/JamesPryor8/status/378991693330395136,2013-09-14 21:20:35+00:00,@genevapryors #do something fun cos #yolo,en,0,JamesPryor8,do,lang:en #yolo,genevapryors,,genevapryors,,,,
378991687416418304,https://twitter.com/DBatistaMusic/status/378991687416418304,2013-09-14 21:20:34+00:00,#nonewfriends #yolo #thuglife #realshit #takemeserious http://t.co/44OYuI2j5i,en,0,DBatistaMusic,nonewfriends,lang:en #yolo,,,,http://instagram.com/p/eQXU3AvMYB/,,,
378991684807172096,https://twitter.com/StacyDessie2wa/status/378991684807172096,2013-09-14 21:20:33+00:00,I'm not trying to impress you or anything but I watch PG films without Parental Guidance. #YOLO,en,0,StacyDessie2wa,YOLO,lang:en #yolo,,,,,,,
378991621381324800,https://twitter.com/eddynyongwa/status/378991621381324800,2013-09-14 21:20:18+00:00,Gaming #yolo #swaggin #ballin #xbox #like4like #follow4follow #gaming #bball #sexy #black #cookie… http://t.co/QFgXbiZv87,en,0,eddynyongwa,yolo,lang:en #yolo,,,,http://instagram.com/p/eQXTAqBE_2/,,,
378991619791679488,https://twitter.com/asoekerrr/status/378991619791679488,2013-09-14 21:20:18+00:00,RT @lilgirl_smile: @asoekerrr #ReunitedAndItFeelsSoGood #YOLO,en,1,asoekerrr,ReunitedAndItFeelsSoGood,lang:en #yolo,,,lilgirl_smile,,,,
378991616725237761,https://twitter.com/katieb128/status/378991616725237761,2013-09-14 21:20:17+00:00,Getting turnt up to lady antebellum #yolo,en,0,katieb128,yolo,lang:en #yolo,,,,,,,
378991573481947136,https://twitter.com/HisPrescription/status/378991573481947136,2013-09-14 21:20:07+00:00,At the tat shop . #Yolo #TatNumber5,en,0,HisPrescription,Yolo,lang:en #yolo,,,,,,,
378991534651097088,https://twitter.com/MadisonSymons/status/378991534651097088,2013-09-14 21:19:57+00:00,"Might as well replay Bioshock #1 , even know I've already beaten it #yolo",en,0,MadisonSymons,yolo,lang:en #yolo,,,,,,,
378991487049928704,https://twitter.com/cats_tho_/status/378991487049928704,2013-09-14 21:19:46+00:00,RT @NoahSebastiannn: #YOLO SWAG FUCK THE POLICE PARTY LMFAO,en,6,cats_tho_,YOLO,lang:en #yolo,,,NoahSebastiannn,,,,
378991470226984960,https://twitter.com/lilgirl_smile/status/378991470226984960,2013-09-14 21:19:42+00:00,@asoekerrr #ReunitedAndItFeelsSoGood #YOLO,en,1,lilgirl_smile,ReunitedAndItFeelsSoGood,lang:en #yolo,asoekerrr,,asoekerrr,,,,
378991428225228800,https://twitter.com/TheCourtous/status/378991428225228800,2013-09-14 21:19:32+00:00,My Saturday night kids #yolo http://t.co/By1hOla82L,en,0,TheCourtous,yolo,lang:en #yolo,,,,,,,https://pbs.twimg.com/media/BUJysiXIgAEvZgH.jpg
378991421279469569,https://twitter.com/ohcaIamity/status/378991421279469569,2013-09-14 21:19:30+00:00,i don't feel bad #noregrets #yolo #shameless,en,0,ohcaIamity,noregrets,lang:en #yolo,,,,,,,
378991272859815936,https://twitter.com/theryanedward/status/378991272859815936,2013-09-14 21:18:55+00:00,@DSmooth_seven17 -- Nope. Bathing my daughter. #YOLO,en,0,theryanedward,YOLO,lang:en #yolo,DSmooth_seven17,378990832835379200,DSmooth_seven17,,,,
378991217692119040,https://twitter.com/BethanyMercer1/status/378991217692119040,2013-09-14 21:18:42+00:00,"Was set on staying in tonight, but within 3 seconds of hearing @GerrardHollie voice on the phone I'm convinced #yolo http://t.co/vvqL4nc95n",en,1,BethanyMercer1,yolo,lang:en #yolo,,,GerrardHollie,,,,https://pbs.twimg.com/media/BUJygRwIAAAYH8t.jpg
378991174628818944,https://twitter.com/Koyuki_RPA/status/378991174628818944,2013-09-14 21:18:32+00:00,SMH and im going dizzy #YOLO #bot雪,en,0,Koyuki_RPA,YOLO,lang:en #yolo,,,,,,,
378991086519476224,https://twitter.com/bl4rmy/status/378991086519476224,2013-09-14 21:18:11+00:00,"@CtrlAltJ yes and no, I'm not very good but #yolo and equations = maths = trigonometry I LOVE TRIG AAA",en,0,bl4rmy,yolo,lang:en #yolo,CtrlAltJ,378990330814930945,CtrlAltJ,,,,
378991057486090241,https://twitter.com/Ninjawaffulz/status/378991057486090241,2013-09-14 21:18:04+00:00,http://t.co/gdcXGYpxkX fak it #yolo come watch! :D,en,0,Ninjawaffulz,yolo,lang:en #yolo,,,,http://www.twitch.tv/ninjawaffulz,,,
378991010824454144,https://twitter.com/micahpalanca/status/378991010824454144,2013-09-14 21:17:52+00:00,"#naksbadass #medyobadboy #yolo RT ""@FactBoook: Brad Pitt has been smoking cigarettes since the 6th grade.""",en,0,micahpalanca,naksbadass,lang:en #yolo,,,FactBoook,,,,
378990927530184704,https://twitter.com/HollieClements/status/378990927530184704,2013-09-14 21:17:33+00:00,@katmcdougall I don't think your ready for this jelly #YOLO,en,0,HollieClements,YOLO,lang:en #yolo,katmcdougall,,katmcdougall,,,,
378990895283990528,https://twitter.com/Auxoh/status/378990895283990528,2013-09-14 21:17:25+00:00,Shits about to get real complex!;D #yolo #socksandsandals http://t.co/JmeGvGjQOh,en,0,Auxoh,yolo,lang:en #yolo,,,,,,,https://pbs.twimg.com/media/BUJyNgTCAAAHeDA.jpg
378990894592303104,https://twitter.com/xdefne10/status/378990894592303104,2013-09-14 21:17:25+00:00,Be Happy . 🙊 #YOLO,en,0,xdefne10,YOLO,lang:en #yolo,,,,,,,
378990879039823872,https://twitter.com/gingertoryd/status/378990879039823872,2013-09-14 21:17:21+00:00,“@6THGRADER: Just had a sip of my dads bud light. I think im wasted #yolo #alcoholic” 😂,en,0,gingertoryd,yolo,lang:en #yolo,6THGRADER,378277049502142464,6THGRADER,,,,
378990868608606209,https://twitter.com/genloveschanel/status/378990868608606209,2013-09-14 21:17:19+00:00,#lemon #soju #korean #drinks #loveit 🍷☝👍#fridaydrinks #myalcoholofchoicetonight 👍💃#foodie #yolo… http://t.co/XZLjB26Cix,en,0,genloveschanel,lemon,lang:en #yolo,,,,http://instagram.com/p/ePM8hMMgXU/,49.29087494,-123.13637864,
378990855584882688,https://twitter.com/cmonson14/status/378990855584882688,2013-09-14 21:17:15+00:00,Just spent $9 on a car wash #yolo,en,0,cmonson14,yolo,lang:en #yolo,,,,,,,
378990828733345792,https://twitter.com/jackplayer96/status/378990828733345792,2013-09-14 21:17:09+00:00,RT @yolostuff: Entering the store through the exit #YOLO,en,8,jackplayer96,YOLO,lang:en #yolo,,,yolostuff,,,,
378990787113283584,https://twitter.com/hol0903/status/378990787113283584,2013-09-14 21:16:59+00:00,Locked out #yolo,en,0,hol0903,yolo,lang:en #yolo,,,,,,,
378990771686608896,https://twitter.com/LessAveragexx/status/378990771686608896,2013-09-14 21:16:55+00:00,"Texting while driving #YOLO
Forever alone #SOLO
Marco #POLO
Condom broke #OHNO
You like men #HOMO
Bitches crazy #FOSHO
Run nigga run #POPO",en,0,LessAveragexx,YOLO,lang:en #yolo,,,,,,,
378990719911723008,https://twitter.com/flightyvandal/status/378990719911723008,2013-09-14 21:16:43+00:00,Just ate over half a bag of chocolates in one sitting.. #yolo,en,0,flightyvandal,yolo,lang:en #yolo,,,,,,,
378990698772840448,https://twitter.com/curlyhair95/status/378990698772840448,2013-09-14 21:16:38+00:00,@ChichDemHoes when do I get to meet drizzy??? #YOLO #Canada,en,0,curlyhair95,YOLO,lang:en #yolo,ChichDemHoes,,ChichDemHoes,,,,
378990685980200960,https://twitter.com/ewertz/status/378990685980200960,2013-09-14 21:16:35+00:00,Watching #sportz in this B'Ham bar. Pretty sure this bartender disappears in back to jerk off every time Bama scores. #yolo,en,0,ewertz,sportz,lang:en #yolo,,,,,,,
378990666602147841,https://twitter.com/JasonMoran1/status/378990666602147841,2013-09-14 21:16:30+00:00,Losing your ID virginity is the best virginity to lose #23 #yolo,en,0,JasonMoran1,yolo,lang:en #yolo,,,,,,,
378990655118508032,https://twitter.com/RossAllen9/status/378990655118508032,2013-09-14 21:16:28+00:00,RT @chelsfergo: Drinking a bottle of sourz on a school night #yolo #TitsNSourz http://t.co/9A0exA9xep,en,104,RossAllen9,yolo,lang:en #yolo,,,chelsfergo,,,,https://pbs.twimg.com/media/BTL1jDqIUAAurMG.jpg
378990620087287808,https://twitter.com/TbayTaraD/status/378990620087287808,2013-09-14 21:16:19+00:00,@SherriRask #yolo #goodstories #weekend #party #twining,en,0,TbayTaraD,yolo,lang:en #yolo,SherriRask,,SherriRask,,,,
378990531776237568,https://twitter.com/FoxDoden25/status/378990531776237568,2013-09-14 21:15:58+00:00,Been laying on the floor watching football all day. #YOLO,en,0,FoxDoden25,YOLO,lang:en #yolo,,,,,,,
378990459299041280,https://twitter.com/greenacre11/status/378990459299041280,2013-09-14 21:15:41+00:00,"Dear god, i love 1/3 of my muskateers #bestfriends #yolo https://t.co/p7xCbFJLKG",en,0,greenacre11,bestfriends,lang:en #yolo,,,,https://vine.co/v/hnvzK7DeQDq,,,
378990399496683520,https://twitter.com/JoebraCommander/status/378990399496683520,2013-09-14 21:15:27+00:00,"Dear #ladies, whatever you call this, keep it up. #datass #yolo http://t.co/0M4ot28q7d",en,0,JoebraCommander,ladies,lang:en #yolo,,,,http://instagram.com/p/eQWf5DGi75/,,,
378990391582015488,https://twitter.com/ivobritom/status/378990391582015488,2013-09-14 21:15:25+00:00,RT @yolostuff: Playing sick so I don't have to go to school #YOLO,en,2,ivobritom,YOLO,lang:en #yolo,,,yolostuff,,,,
378990382433845248,https://twitter.com/nahferreti/status/378990382433845248,2013-09-14 21:15:23+00:00,RT @Patrick_Lycans: I'm not watching the Bama game #YOLO,en,2,nahferreti,YOLO,lang:en #yolo,,,Patrick_Lycans,,,,
378990359420088320,https://twitter.com/ThisIsUuus/status/378990359420088320,2013-09-14 21:15:17+00:00,RT @crispy__duck: watched 6 episodes of the wire straight #mylife #yolo #hashtag #thisisme #thisisus,en,1,ThisIsUuus,mylife,lang:en #yolo,,,crispy__duck,,,,
378990335579668480,https://twitter.com/HotelFoxtrot/status/378990335579668480,2013-09-14 21:15:11+00:00,Two nights in a row I'm in my jammies before 6pm #YOLO #ThugLife,en,0,HotelFoxtrot,YOLO,lang:en #yolo,,,,,,,
378990304696995840,https://twitter.com/yolostuff/status/378990304696995840,2013-09-14 21:15:04+00:00,Playing sick so I don't have to go to school #YOLO,en,2,yolostuff,YOLO,lang:en #yolo,,,,,,,
378990217077596160,https://twitter.com/Bootwaska/status/378990217077596160,2013-09-14 21:14:43+00:00,Excuse me as I blast rag doll in the Walmart parking lot #YOLO,en,0,Bootwaska,YOLO,lang:en #yolo,,,,,,,
378990210375503872,https://twitter.com/Bootstoasses910/status/378990210375503872,2013-09-14 21:14:42+00:00,Shit since I don't so much at work I'm about to pop in a work out DVD #yolo lol,en,0,Bootstoasses910,yolo,lang:en #yolo,,,,,,,
378990159473426432,https://twitter.com/JohnBoyRoy/status/378990159473426432,2013-09-14 21:14:29+00:00,"When I get chatted up I just roll the eyebrow and say, ""Sorry girls...I'm gay"" #yolo #rolo #pogo",en,0,JohnBoyRoy,yolo,lang:en #yolo,,,,,,,
378990150191443968,https://twitter.com/shaakirahg/status/378990150191443968,2013-09-14 21:14:27+00:00,"“@RaaiqahManuel: In bed since pass 9 already because , BORRRRED . #yolo” your own fault you never came with. Now look where we are. #bored",en,0,shaakirahg,yolo,lang:en #yolo,RaaiqahManuel,378977097810972672,RaaiqahManuel,,,,
378990087977324544,https://twitter.com/OceanCrows/status/378990087977324544,2013-09-14 21:14:12+00:00,"I didn't want a promo, I don't use tumblr xD #YOLO — What were you doing there then :o http://t.co/MOQe9ea2ag",en,0,OceanCrows,YOLO,lang:en #yolo,,,,http://ask.fm/a/67j77fim,,,
378990077356949504,https://twitter.com/Hello_aileen/status/378990077356949504,2013-09-14 21:14:10+00:00,RT @alejandruhhh_: I keep messing up on my tweets. #yolo,en,1,Hello_aileen,yolo,lang:en #yolo,,,alejandruhhh_,,,,
378989987649576960,https://twitter.com/_adamlevick/status/378989987649576960,2013-09-14 21:13:49+00:00,@_LadyStardust I spoon mine on a nightly basis #yolo,en,0,_adamlevick,yolo,lang:en #yolo,_LadyStardust,378989821248946176,_LadyStardust,,,,
378989986927747072,https://twitter.com/percypigs_/status/378989986927747072,2013-09-14 21:13:48+00:00,@luckyycharmss_ well that sounds wrong! #yolo.,en,0,percypigs_,yolo,lang:en #yolo,luckyycharmss_,378966689867919360,luckyycharmss_,,,,
378989952576786432,https://twitter.com/HoneyLongPlace/status/378989952576786432,2013-09-14 21:13:40+00:00,Watching a movie through her phone camera @r0ser0ses #yolo,en,0,HoneyLongPlace,yolo,lang:en #yolo,,,r0ser0ses,,,,
378989950286708736,https://twitter.com/NatMeredithhh/status/378989950286708736,2013-09-14 21:13:40+00:00,RT @YourBoyManziel: Using that autograph money to pay the refs. #YOLO,en,8,NatMeredithhh,YOLO,lang:en #yolo,,,YourBoyManziel,,,,
378989944850509824,https://twitter.com/elementblogs/status/378989944850509824,2013-09-14 21:13:38+00:00,drinking full fat milk #yolo,en,0,elementblogs,yolo,lang:en #yolo,,,,,,,
378989933333319680,https://twitter.com/alejandruhhh_/status/378989933333319680,2013-09-14 21:13:36+00:00,I keep messing up on my tweets. #yolo,en,1,alejandruhhh_,yolo,lang:en #yolo,,,,,,,
378989921639616513,https://twitter.com/NyahhhX/status/378989921639616513,2013-09-14 21:13:33+00:00,"RT @FeverBarnstaple: There ain't no party like a FEVER party!
#yolo",en,1,NyahhhX,yolo,lang:en #yolo,,,FeverBarnstaple,,,,
378989895202512898,https://twitter.com/gabbilamore/status/378989895202512898,2013-09-14 21:13:26+00:00,RT @itsbethysosmile: @gabbilamore #imcool #awesome #pretty #ihavefriends #yolo #ily #swag #amazing,en,1,gabbilamore,imcool,lang:en #yolo,,,itsbethysosmile,,,,
378989894913126400,https://twitter.com/jocelyyyneee/status/378989894913126400,2013-09-14 21:13:26+00:00,@JizelleCarrasco dude you're so boring!!!#yolo,en,0,jocelyyyneee,yolo,lang:en #yolo,JizelleCarrasco,378989071881621504,JizelleCarrasco,,,,
378989891138621442,https://twitter.com/McEwen1171/status/378989891138621442,2013-09-14 21:13:25+00:00,Getting into bed at 10:15pm on a saturday night. #yolo,en,0,McEwen1171,yolo,lang:en #yolo,,,,,,,
378989890480115712,https://twitter.com/mikelhylkema/status/378989890480115712,2013-09-14 21:13:25+00:00,@KristineLeahy ooh you really can't describe it lol like wtf are adjectives #yolo,en,0,mikelhylkema,yolo,lang:en #yolo,KristineLeahy,378988989170343936,KristineLeahy,,52.22439596,5.95908908,
378989890404630530,https://twitter.com/Jennakay96/status/378989890404630530,2013-09-14 21:13:25+00:00,RT @sophiejenks8: #live #love #girl #hair #summer #yolo  #if #u #hashtag #like #this #i #h8 #u,en,1,Jennakay96,live,lang:en #yolo,,,sophiejenks8,,,,
378989878949998592,https://twitter.com/RaeganM/status/378989878949998592,2013-09-14 21:13:23+00:00,RT @YourBoyManziel: Using that autograph money to pay the refs. #YOLO,en,8,RaeganM,YOLO,lang:en #yolo,,,YourBoyManziel,,,,
